backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
docker,svm,20,16,3,5000,5850.840049632,2.717407781,2.714030000,2.892002000,2.974351750,3.122234330,7.424657000,0.000000000,1787855951.713627
docker,svm,20,16,4,5000,5837.569294337,2.723296105,2.715695000,2.894596200,2.978583600,3.102828860,7.270852000,0.000000000,1787855969.154654
docker,svm,20,16,5,5000,5889.451558653,2.699656664,2.692406500,2.911469900,2.997021150,3.162682450,7.391490000,0.000000000,1787855986.690376
docker,svm,20,16,6,5000,5847.033036507,2.719170860,2.718849500,2.951018100,3.030034050,3.162159470,7.446156000,0.000000000,1787856004.300141
docker,svm,20,16,7,5000,5801.469806638,2.740025491,2.739950000,2.949193500,3.045253600,3.189566430,7.305206000,0.000000000,1787856021.790071
docker,svm,20,16,8,5000,5905.091979100,2.692869662,2.692098500,2.924080500,3.002034250,3.135514270,7.180497000,0.000000000,1787856038.655842
docker,svm,20,16,9,5000,5936.193581559,2.678760586,2.676404500,2.876039900,2.959904250,3.054619320,7.287095000,0.000000000,1787856056.149345
docker,svm,20,16,10,5000,5721.690509431,2.778463368,2.756278500,3.000252600,3.069929750,3.299549610,7.475341000,0.000000000,1787856073.813119
docker,svm,20,16,11,5000,5785.991917830,2.748295300,2.747316000,2.992095200,3.059482200,3.227124190,7.777230000,0.000000000,1787856091.298009
docker,svm,20,16,12,5000,5902.378147088,2.693765656,2.694124000,2.938687300,3.004564850,3.151977350,7.399058000,0.000000000,1787856108.740392
docker,svm,20,16,13,5000,5689.325421708,2.794692011,2.793168000,2.985506500,3.072406900,3.166266680,7.413953000,0.000000000,1787856126.271987
docker,svm,20,16,14,5000,5871.363488174,2.708226618,2.702850500,2.939255800,3.004321400,3.146224650,7.329645000,0.000000000,1787856143.590896
docker,svm,20,16,15,5000,5815.851713186,2.733706906,2.728940000,2.940949200,3.031533550,3.176910830,7.372793000,0.000000000,1787856161.123108
docker,svm,20,16,16,5000,5831.034482187,2.726579991,2.730171000,2.924039500,3.017639850,3.141731620,7.303254000,0.000000000,1787856178.503799
docker,svm,20,16,17,5000,5932.686130538,2.679083471,2.678717500,2.887985300,2.965821200,3.085346830,7.132699000,0.000000000,1787856196.193533
docker,svm,20,16,18,5000,5865.082606394,2.710678619,2.713531500,2.932827200,3.010716250,3.160995920,7.590540000,0.000000000,1787856213.736748
docker,svm,20,16,19,5000,5866.969318876,2.710004423,2.708971500,2.962516800,3.019838500,3.151734970,7.318049000,0.000000000,1787856231.105038
docker,svm,20,16,20,5000,5876.320254486,2.706606515,2.705686000,2.979756400,3.021583550,3.161754190,7.537025000,0.000000000,1787856248.537864
docker,svm,20,32,1,5000,5689.820953465,5.589299912,5.507457500,5.826791500,5.901444100,6.529576770,18.863351000,0.000000000,1787856266.201627
docker,svm,20,32,2,5000,5763.891950164,5.514884651,5.434011500,5.748112000,5.843391950,6.596358490,16.944521000,0.000000000,1787856283.138733
docker,svm,20,32,3,5000,5695.324981542,5.581963302,5.531739000,5.826493400,5.909979550,6.682445690,16.813660000,0.000000000,1787856300.486708
docker,svm,20,32,4,5000,5724.597066896,5.550531869,5.496036000,5.794268100,5.888022100,6.574353080,16.741405000,0.000000000,1787856317.668772
docker,svm,20,32,5,5000,5685.434622440,5.591326554,5.513153000,5.825360500,5.921242150,6.593581510,16.644282000,0.000000000,1787856334.708193
docker,svm,20,32,6,5000,5696.520644113,5.582874897,5.503089000,5.821498500,5.900934200,6.723696620,16.623196000,0.000000000,1787856351.993387
docker,svm,20,32,7,5000,5694.404880809,5.584564994,5.515651500,5.838310100,5.949861450,7.998489080,16.681568000,0.000000000,1787856369.472772
docker,svm,20,32,8,5000,5663.322660191,5.617483549,5.547273000,5.851592500,5.918931700,6.795115150,18.248743000,0.000000000,1787856386.977071
docker,svm,20,32,9,5000,5579.819419996,5.700647892,5.597642500,6.037605600,6.216956700,7.200850930,18.259390000,0.000000000,1787856404.546483
docker,svm,20,32,10,5000,5741.246297357,5.536345795,5.472765500,5.789945600,5.889270900,6.564246000,16.276807000,0.000000000,1787856422.240822
docker,svm,20,32,11,5000,5713.681049621,5.558562319,5.486326000,5.791922000,5.881134150,6.645301900,18.724952000,0.000000000,1787856439.820663
docker,svm,20,32,12,5000,5650.337112625,5.626801707,5.550434000,5.853413600,5.937927900,6.679798890,17.855482000,0.000000000,1787856457.449497
docker,svm,20,32,13,5000,5663.223348437,5.614926408,5.552686000,5.856019500,5.939950200,6.701574740,17.121325000,0.000000000,1787856475.046783
docker,svm,20,32,14,5000,5736.648048078,5.542848575,5.474249000,5.774661800,5.848620750,6.610523320,16.855830000,0.000000000,1787856492.679537
docker,svm,20,32,15,5000,5704.165612249,5.570615289,5.542769500,5.843674900,5.922582750,6.490843760,17.065063000,0.000000000,1787856510.314900
docker,svm,20,32,16,5000,5766.559883880,5.512176190,5.447723000,5.765047200,5.853033450,6.555221760,16.678821000,0.000000000,1787856527.852456
docker,svm,20,32,17,5000,5455.125190107,5.832786940,5.769435000,6.102367100,6.204865400,7.009570550,17.519921000,0.000000000,1787856545.707610
docker,svm,20,32,18,5000,5718.884181856,5.558104075,5.505527000,5.828351200,5.942912700,6.561371710,17.770110000,0.000000000,1787856563.356839
docker,svm,20,32,19,5000,5723.096397763,5.555303373,5.491483500,5.796481200,5.878759550,6.533398570,16.954713000,0.000000000,1787856580.813343
docker,svm,20,32,20,5000,5615.679332061,5.660674459,5.579993500,5.895106800,5.985428300,6.621787450,17.043853000,0.000000000,1787856598.437515
docker,svm,20,64,1,5000,5428.699273472,11.639887093,11.224302500,11.734969100,11.912905350,37.468595780,48.243586000,0.000000000,1787856616.295349
docker,svm,20,64,2,5000,5426.230091851,11.642458167,11.254853500,11.667665300,11.897942600,38.844541640,49.937296000,0.000000000,1787856633.984294
docker,svm,20,64,3,5000,5324.078944795,11.869759134,11.510506500,11.921324700,12.192223700,35.523783030,47.217616000,0.000000000,1787856651.703012
docker,svm,20,64,4,5000,5404.760140254,11.692212348,11.342896000,11.750345200,11.992883450,35.906647160,46.445723000,0.000000000,1787856669.620592
docker,svm,20,64,5,5000,5390.549413403,11.734915847,11.496188500,11.974368900,12.223518800,25.549419360,36.284978000,0.000000000,1787856687.411329
docker,svm,20,64,6,5000,5392.706745910,11.725605901,11.431042000,11.884507400,12.110069450,29.510038060,42.344442000,0.000000000,1787856705.177528
docker,svm,20,64,7,5000,5408.199476196,11.688295714,11.412895500,11.839621400,12.075107000,29.690452600,40.949479000,0.000000000,1787856723.164139
docker,svm,20,64,8,5000,5321.892791006,11.873733674,11.497155500,11.965231200,12.200591800,35.786721200,46.659699000,0.000000000,1787856740.953376
docker,svm,20,64,9,5000,5416.109417484,11.669302900,11.350314000,11.867837400,12.116292700,31.019931280,41.985317000,0.000000000,1787856758.723313
docker,svm,20,64,10,5000,5452.502751538,11.592419150,11.277371500,11.796014800,11.973761350,29.446595620,40.128826000,0.000000000,1787856776.345194
docker,svm,20,64,11,5000,5388.773452745,11.731137308,11.427302000,11.877381700,12.104140300,30.850564140,41.582956000,0.000000000,1787856794.168413
docker,svm,20,64,12,5000,5484.692704505,11.527932755,11.295549000,11.729514900,11.998890600,24.908543750,35.477007000,0.000000000,1787856812.006200
docker,svm,20,64,13,5000,5428.059001456,11.637950801,11.255561000,11.672807900,11.922082000,37.873664340,48.662198000,0.000000000,1787856829.845308
docker,svm,20,64,14,5000,5451.398873694,11.590542036,11.265909000,11.721472300,11.925122850,33.731789650,43.985678000,0.000000000,1787856847.643467
docker,svm,20,64,15,5000,5424.005480892,11.649623674,11.310866000,11.735140500,11.996929900,34.026524900,44.907928000,0.000000000,1787856865.357386
docker,svm,20,64,16,5000,5457.725218666,11.583391350,11.280354500,11.774260300,12.005782450,29.326125270,40.399301000,0.000000000,1787856883.225340
docker,svm,20,64,17,5000,5360.409739651,11.788515848,11.417767500,11.858097800,12.105769550,36.060272410,47.186062000,0.000000000,1787856900.963784
docker,svm,20,64,18,5000,5391.992815287,11.723961156,11.438249000,11.855421900,12.116058600,30.345072610,40.514105000,0.000000000,1787856917.793026
docker,svm,20,64,19,5000,5390.251724579,11.722165872,11.347902000,11.787077100,12.024898150,35.830055300,47.571009000,0.000000000,1787856935.686534
docker,svm,20,64,20,5000,5393.595379431,11.716513341,11.373277500,11.820978300,12.069878550,33.230042960,44.080978000,0.000000000,1787856953.497017
docker,svm,20,64,21,5000,5403.681217984,11.690782491,11.299012000,11.762723300,11.995499800,38.187081630,48.991310000,0.000000000,1787856971.230395
docker,svm,20,64,22,5000,5387.246743790,11.727347266,11.422925000,11.882515900,12.104023100,30.890089820,41.484233000,0.000000000,1787856989.132070
docker,svm,20,64,23,5000,5426.703823498,11.646613991,11.298589500,11.728826900,11.977934850,34.903047240,45.742355000,0.000000000,1787857006.639102
docker,svm,20,64,24,5000,5453.616970716,11.586759885,11.205186500,11.638374900,11.900856050,35.608462990,46.464762000,0.000000000,1787857024.408607
